0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,0,0
270,0,0
300,0,0
330,0,0
360,0,0
390,0,0
420,0,0
450,0,0
480,0,0
510,0,0
540,0,0
570,0,0
600,0,0
630,0,0
660,0,0
690,0,0
720,0,0
750,0,0
780,0,0
810,0,0
840,0,0
870,0,0
900,0,0
930,0,0
960,0,0
990,0,0
1020,0,0
1050,0,0
1080,0,0
1110,0,0
1140,0,0
1170,0,0
1200,0,0
1230,0,0
1260,0,0
1290,0,0
1320,0,0
1350,0,0
1380,0,0
1410,0,0
1440,0,0
1470,0,0
1500,0,0
1530,0,0
1560,0,0
1590,0,0
1620,0,0
1650,0,0
1680,0,0
1710,0,0
1740,0,0
1770,0,0
1800,0,0
1830,0,0
1860,0,0
1890,0,0
1920,0,0
1950,0,0
1980,0,0
2010,0,0
2040,0,0
2070,0,0
2100,0,0
2130,0,0
2160,0,0
2190,0,0
2220,0,0
2250,0,0
2280,0,0
2310,0,0
2340,0,0
2370,0,0
2400,0,0
2430,0,0
2460,0,0
2490,0,0
2520,0,0
2550,0,0
2580,0,0
2610,0,0
2640,0,0
2670,0,0
2700,0,0
2730,0,0
2760,0,0
2790,0,0
2820,0,0
2850,0,0
2880,0,0
2910,0,0
2940,0,0
2970,0,0
3000,0,0
3030,0,0
3060,0,0
3090,0,0
3120,0,0
3150,0,0
3180,0,0
3210,0,0
3240,0,0
3270,0,0
3300,0,0
3330,0,0
3360,0,0
3390,0,0
3420,0,0
3450,0,0
3480,0,0
3510,0,0
3540,0,0
3570,0,0
3600,0,0
3630,0,0
3660,0,0
3690,0,0
3720,0,0
3750,0,0
3780,0,0
3810,0,0
3840,0,0
3870,0,0
3900,0,0
3930,0,0
3960,0,0
3990,0,0
4020,0,0
4050,0,0
4080,0,0
4110,0,0
4140,0,0
4170,0,0
4200,0,0
4230,0,0
4260,0,0
4290,0,0
4320,0,0
4350,0,0
4380,0,0
4410,0,0
4440,0,0
4470,0,0
4500,0,0
4530,0,0
4560,0,0
4590,0,0
4620,0,0
4650,0,0
4680,0,0
4710,0,0
4740,0,0
4770,0,0
4800,0,0
4830,0,0
4860,0,0
4890,0,0
4920,0,0
4950,0,0
4980,0,0
5010,0,0
5040,0,0
5070,0,0
5100,0,0
5130,0,0
5160,0,0
5190,0,0
5220,0,0
5250,0,0
5280,0,0
5310,0,0
5340,0,0
5370,0,0
5400,0,0
5430,0,0
5460,0,0
5490,0,0
5520,0,0
5550,0,0
5580,0,0
5610,0,0
5640,0,0
5670,0,0
5700,0,0
5730,0,0
5760,0,0
5790,0,0
5820,0,0
5850,0,0
5880,0,0
5910,0,0
5940,0,0
5970,0,0
6000,0,0
6030,0,0
6060,0,0
6090,0,0
6120,0,0
6150,0,0
6180,0,0
6210,0,0
6240,0,0
6270,0,0
6300,0,0
6330,0,0
6360,0,0
6390,0,0
6420,0,0
6450,0,0
6480,0,0
6510,0,0
6540,0,0
6570,0,0
6600,0,0
6630,0,0
6660,0,0
6690,0,0
6720,0,0
6750,0,0
6780,0,0
6810,0,0
6840,0,0
6870,0,0
6900,0,0
6930,0,0
6960,0,0
6990,0,0
7020,0,0
7050,0,0
7080,0,0
7110,0,0
7140,0,0
7170,0,0
7200,0,0
7230,0,0
7260,0,0
7290,0,0
7320,0,0
7350,0,0
7380,0,0
7410,0,0
7440,0,0
7470,0,0
7500,0,0
7530,0,0
7560,0,0
7590,0,0
7620,0,0
7650,0,0
7680,0,0
7710,0,0
7740,0,0
7770,0,0
7800,0,0
7830,0,0
7860,0,0
7890,0,0
7920,0,0
7950,0,0.025728
7980,0,0.13185
8010,0,0.22835
8040,0,0.3159
8070,0,0.39515
8100,0,0.46672
8130,0,0.53119
8160,0,0.58911
8190,0,0.64101
8220,0,0.68738
8250,0,0.72868
8280,0,0.76536
8310,0,0.79782
8340,0,0.82645
8370,0,0.8516
8400,0,0.87362
8430,0,0.89281
8460,0,0.90947
8490,0,0.92385
8520,0,0.93622
8550,0,0.9468
8580,0,0.95579
8610,0,0.96339
8640,0,0.96978
8670,0,0.97512
8700,0,0.97954
8730,0,0.98318
8760,0,0.98615
8790,0,0.98855
8820,0,0.99047
8850,0,0.99199
8880,0,0.99317
8910,0,0.99407
8940,0,0.99473
8970,0,0.99519
9000,0,0.99547
9030,0,0.99559
9060,0,0.99556
9090,0,0.99538
9120,0,0.99504
9150,0,0.99453
9180,0,0.99383
9210,0,0.99291
9240,0,0.99174
9270,0,0.99028
9300,0,0.98848
9330,0,0.98629
9360,0,0.98367
9390,0,0.98054
9420,0,0.97684
9450,0,0.97251
9480,0,0.96746
9510,0,0.96163
9540,0,0.95491
9570,0,0.94724
9600,0,0.93851
9630,0,0.92863
9660,0,0.91749
9690,0,0.905
9720,0,0.89104
9750,0,0.8755
9780,0,0.85827
9810,0,0.83922
9840,0,0.81822
9870,0,0.79515
9900,0,0.76987
9930,0,0.74224
9960,0,0.71212
9990,0,0.67936
10020,0,0.64381
10050,0,0.60531
10080,0,0.5637
10110,0,0.5188
10140,0,0.47046
10170,0,0.41848
10200,0,0.36269
10230,0,0.30289
10260,0,0.23889
10290,0,0.17049
10320,0,0.097473
10350,0,0.019635
10380,0,0
10410,0,0
10440,0,0
10470,0,0
10500,0,0
10530,0,0
10560,0,0
10590,0,0
10620,0,0
10650,0,0
10680,0,0
10710,0,0
10740,0,0
10770,0,0
10800,0,0
10830,0,0
10860,0,0
10890,0,0
10920,0,0
10950,0,0
10980,0,0
11010,0,0
11040,0,0
11070,0,0
11100,0,0
11130,0,0
11160,0,0
11190,0,0
11220,0,0
11250,0,0
11280,0,0
11310,0,0
11340,0,0
11370,0,0
11400,0,0
11430,0,0
11460,0,0
11490,0,0
11520,0,0
